review,date,rating,y
쿠팡이츠의 장점 배민보다 등록된 식당이 많아 음식 선택의 폭이 넓다 확실히 배민보다 배달이 빠르고 너무 늦는 경우가 없다 배달 오토바이의 위치가 지도에 표시되어 재미가 있다,5/20/2020 5:40,5,1
지인에게 음식배달을 선물로 보냈습니다지인이 누가보냈냐고하니 음식받을때 주문자 이름은 개인정보관리로알려줄수없다며 받는분 성함 물어보더니그럼 오배달이라고 회수해서 음식을 폐기처분해버림그럼 왜 주문자에게 다시 연락을 주지 않았냐고 하니자기네는 원래 진행이 그렇데요 미안함 도없이 계속우김 고객센터상담원까지 이름 다있어요 이런 절차는 정말 요즘시대에 격떨어지네요별 도 아까워요,5/19/2020 13:11,1,0
휴대폰 결제가 아예 없어서 매우 불편해요,5/19/2020 9:54,1,0
몇번 써보니다른 배달앱들에 비해더 친절한 앱인것이 느껴져요,5/18/2020 10:54,5,1
빠르고 맛집이 많아서 애용중이에요 ,5/16/2020 10:11,5,1
카드로 결제시에 본인 명의의 카드로만 결제할 수 있다는 점은 좀 불편합니다 그외에는 잘 쓰고 있습니다,5/16/2020 9:17,4,1
일년째 서비스 준비중이라고 하는데이정도면 그냥 서비스 할 생각이 없는거죠,5/16/2020 9:06,1,0
쿠팡이츠 정말 좋아요,5/16/2020 5:09,5,1
배달앱중에 이렇게 만족도가 높은앱은 첨이예요 ㅡ 다른앱이랑 다르게 소통이며 주문상황이며 너무 잘 나오고 정말 최고최고예요 ㅡ 모든 음식점ㅇ 쿠팡이츠를 사용하는 그날까지 ㅡ 제발 번창하시기를 ,5/15/2020 14:42,5,1
요기요 배민보다훨신 빨라요진짜 요즘 다른 배달어플 배불러서배달요금이나 최소주문료 비싼데여긴양반임 ㅎㅎ,5/15/2020 6:07,5,1
배달도 빠르고 신규업체도 많이 들어오고 있고 다 좋은데 계좌로 내든가 카드등록해놔야지만 결제할 수 있는 게 넘 불편해요 카카오페이라든지 앱카드라든지 결제 방법 좀 늘려주세요,5/15/2020 1:10,4,1
배 삭제 직전,5/14/2020 11:55,5,1
짱입니다,5/14/2020 4:09,5,1
원래 쿠팡 애용자로서  ㅠㅠ 하루빨리 쿠팡이츠가 가능한 지역이 늘어났음 좋겠습니다 ㅜㅜ 쿠팡 화이팅,5/14/2020 0:03,5,1
거의년 다되가는거 같은데 왜 노원구는 없나여 ,5/13/2020 15:32,1,0
타사 배달의민족 요기요 대비  가 많이 떨어 지내요 가맹점도 많이 없고요많이 분발해야할것 같네요,5/13/2020 12:12,2,0
카드등록 하는데 주민등록 치라그래서 치다가 숫자 잘못 눌렀더니 삭제 안 돼서 처음부터 다시등록하고 그 외에도 불편한 많네요 엄마 카드로 등록 잘못했다가 영원히 엄마 카드외에는 등록할 수 없어서 아이디 새로 만들어서 결제하고 후,5/13/2020 7:09,2,0
배송이 빠르고 중간에 배공 성황 알림 주겨서 더욱 좋아요,5/13/2020 6:35,5,1
다양한 음식점을 보유하지 못한게 단점이지만 전반적으로 좋아요,5/13/2020 4:25,4,1
서울 안살아서 서럽네요 대전도 제발 해주심 안될까요ㅠㅡㅠ,5/12/2020 13:47,1,0
용인살때 자주 사용햇엇는데 수원오니 안되네요 ㅠㅠ 수원도 이용할수 잇게 해주세요,5/12/2020 6:48,4,1
빠르게 와서 너무 만족합니다더 많은 업체가 입점하면 좋겠어요,5/12/2020 6:03,4,1
만나서 카드결제할수 있어야 편리할텐데 모바일로 무조건 결제하게 돼있어서 불편함이 이만저만이 아닙니다 해결해주세요,5/12/2020 3:39,2,0
배송료도 적은 편이고초이스도 많아서 종종 이용해요,5/12/2020 2:58,5,1
아이폰 스크린타임에서 항상허용할 앱으로 설정해놓으려고 찾아봤는데 쿠팡이츠만 안뜹니다ㅜㅜ 쿠팡은 뜨는데 왜 쿠팡이츠 어플만 안보일까요ㅜㅜㅜ 휴대폰도 껐다켜보고 해도 안뜨고 아이패드에도 안뜨는 거 보니 어플의 문제인 것 같아서 올려요 확인하고 꼭 수정해주셨으면 해요,5/11/2020 8:54,4,1
먹고 싶은 음식 배달 너무 좋아요,5/10/2020 14:10,5,1
일단 배달비가 저렴하고 종류도 엄청많아서 좋아염 그리고 무엇보다 빠른배송에 로켓프레쉬인줄알았네여 이젠 여기서만 배달시킬겁니다,5/10/2020 11:49,5,1
배달비도 싸거나 없는 곳도 있고 무엇보다 빨리 배송되어 너무 좋아요 지인들에게 계속 소개해주고 싶네요,5/10/2020 8:28,5,1
배 어플 쓰다가 배달원분들 이상한 사람 많아서 쿠팡이츠로 바꿨습니다 바꾸고 나서는 스트레스하나도 없구요 솔직히 배달음식 이제는 리뷰이벤트음식 같은거 말고 기본 음식부터 손봐야 할 음식점들 많아져서 결국 먹던곳만 시키게 됩니다 음식점처럼 배달앱도 쿠팡이츠 앱같이 기본이 잘되있는 앱이 더 잘되었으면 좋겠습니다 물론 초심을 잃지 않으셨으면 하는 마음도 있구요,5/9/2020 7:50,5,1
문제가 생겼을때  업체를 이용한 꼬리자르기를 합니다 배민과 똑같은 수준이에요,5/8/2020 15:30,1,0
이용하려면 쿠팡계정 써라 있으면 모를까 안쓰는 사용자로서는 그럼 요기요이런거 쓰고말지 싶다,5/8/2020 14:12,3,0
배달속도 최고기사님들은 무난무난합니다일단 타배달어플배보다 두세배 빨라서 만족합니다,5/7/2020 12:33,5,1
손 쉽게 다냥한 음식들을 접할 수 있어 아주 좋네요요즘 같은 시국에 가장 필요한 것 같습니다,5/7/2020 7:53,5,1
배민 안쓴지 오래됐습니다,5/5/2020 9:57,5,1
거의 매일 시켜먹어요아래도 혼자 시켜먹는데 큰비용은 많이부담되어서 요기요랑 배민은 잘 안하게 되는데 쿠팡익츠는 혼자먹는 사람에게 작은 금액으로 부담없이 시킬수 있게 해주시니 이용 할 수 밖에 없네요그럼 메뉴랑 무료배달 더 부탁드려요,5/4/2020 10:30,5,1
배달도 제일 빠르고 배달비 부담도 제일 적네요 식당종류도 많아요 제일 좋음,5/4/2020 10:20,5,1
굳,5/3/2020 7:29,5,1
결론  배달료 있음,5/3/2020 5:52,1,0
별개 드려야 올라올수있을거같아서 개 드려요노원구도 추가해주시면 안될까요,5/3/2020 2:44,5,1
배송 빠르고 입점 업체 다양해서 정말 좋아요 한가지 아쉬운 점은 회원별 등급제 요 주문내역이 많고 적음에 따른 혜택도 있으면 정말 좋을듯요,5/2/2020 19:29,4,1
배달 빨라서 자주 사용했었는데 삭제합니다대체 소량 주문 금액 뭡니까ㅋㅋㅋㅋ주문취소는 왜 안되는거죠 주문취소하는데 가게에 전화하고 쿠팡이츠 전화하고 약 시간에 걸쳐서시간써가며 감정써가며 취소했네요서비스 이따위로 하지마세요다시는 이용안합니다 수고하세요,5/2/2020 10:29,1,0
쿠팡회원인데 쿠팡이츠도 진짜 짱이에요바로 픽업되고 여기저기 안다니고 오직 우리 집으로 배달동선이 바로 확인되니 넘 믿음직스럽고 좋아요쿠폰도 있고 무료배달도 많고 먼거리도 많고다만 단점은 저녁시쯤 끝난다는거 기프트카드 결제가 안되다는거개선되면 좋겠어요 앞으로도 많이 이용할게요,5/2/2020 2:47,5,1
배민 빠염,5/1/2020 10:57,5,1
계속 이런 서비스 부탁드립니다,5/1/2020 3:32,5,1
만나서 현금 카드결제 제발 추가해주세용 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ     카드가 본인 명의만 되서 불편해염 ㅠㅠㅠㅠㅠ,4/30/2020 6:11,4,1
다 좋은데 지금 오픈한 매장만 보려면 어떻게 해야하나요 새벽에 주문할때 곤란해요,4/26/2020 15:51,5,1
매우 만족합니다,4/26/2020 10:30,5,1
진짜 너무 좋아보여서 서울사람들이 부러울 정도에요 얼른 다른 지역사람들도 쿠펑잇츠사용하게 해주세요ㅜㅜ 충청남도ㅜㅜㅜ,4/25/2020 12:17,4,1
실시간으로 이동위치 알 수 있고 좋습니다,4/24/2020 10:42,5,1
배달앱중에 배달속도최고예요,4/24/2020 1:57,5,1
경기도 고양시는 언제 서비스 가능해질까요 오랫동안 기대하고 있습니다 ㅎㅎ,4/23/2020 11:03,5,1
저 정말 쿠팡앱도 너무 자주 이용해서 쿠팡충이라는 별명도 있는 사람이구요 작년에 쿠팡이츠가 생겼다는 말 듣자마자 깔아서 정말 초기 이용잔데요  동대문구에 사는데 광진구와 성동구 중랑구에서도 배달이 잘 와서 좋지만 이용가능 지역을 넓혀주신다고 했는데 반년넘게 아직 열리지 않고 있어서 리뷰 남깁니다ㅠ 정말 쿠팡이츠 잘 이용하고 있구요  리뷰 같은 거 잘 쓰는 사람도 아닌데 제발 열일하셔서 동대문구도 열어주셨으면 좋겠네요  ,4/22/2020 15:49,4,1
계속 에러만 뜨고 넘어가지질 않음 웹이고 앱이고 다 로그인되어있는데쿠팡유저 대체 왜안됨,4/22/2020 8:12,1,0
배달비가 생기긴했는데 쿠폰도 무제한이라 배달비가 거의 없어요 실시간으로 어디까지 왔는지 확인가능하고 다른업체처럼 여러배달 한꺼번에 해서 미뤄지는 방식이 아니라서 쉽게 불수있는 면종류나 신선함이 요구되는 회종류를 시킬때도 안심하고 시킬수있어요 최고에용,4/22/2020 3:14,5,1
맛집이 많은것도 좋지만 배달이 어디까지 왔는지 확인할수 있어서 넘 좋아요,4/21/2020 11:30,5,1
진행상황을 확인할 수 있어서 좋아요 그리고 쿠폰도 있어서 배송료 절감도 되고 좋네요 아쉬운건 지역확장이 되면 좋겠어요 서울만 가능하니 주말에 집에 있을때는 주문하고 싶어도 못해서 안타까울뿐입니다,4/21/2020 5:48,5,1
배달동선까지 자세히  볼 수 있어 너무 조아요,4/20/2020 10:25,5,1
쿠팡이츠는 언제나 순위로 확인하는 앱이었는데 요즘 요기요랑 배민에서 그냥 취소 통보 하는 일이 잦아서 쿠팡이츠를 이제 제일 먼저 들어가게 되네요 시간이랑 배달현황 경로 다 나오는거도 너무너무 좋고 속시원해요 기존에 쿠팡도 썼어서 결제도 제일 편하더라구요 초심잃지 마시고 앞으로도 화이팅하세요,4/20/2020 7:36,5,1
처리하는 부분도 그렇고 별로네여,4/19/2020 11:23,1,0
강사구 주민인데 배민에사 자주 이용하는 가게 있어서 주문 시간 얼마 걸리냐고 사장님께 여쭤보더니 쿠팡이츠 추천 받아서 처음 해 봤어요다른 어플에서 분인 걸을 세상에분에 왔어요너무 감격스러워서 리뷰 안 쓰는 데 찾아와서 씁니다좋은 앱 만들어주셔서 너무너무 감사합니다 시킬 맛이 납니다,4/19/2020 11:13,5,1
앱 정말 편하게 잘 이용하고있습니다 넘 만족스러운데 본인명의 카드만 등록되는게 너무 불편합니다 가족 어머니 아버지 카드를 등록해서 쓸수있었으면 좋겠습니당,4/19/2020 9:06,5,1
더 좋은거 같아요 자주 이용 할거에요 화이팅,4/19/2020 8:37,5,1
그냥 배달비 원인거지 배달 무료라고 써놓고 가게 들어가서 상세정보를 눌러야만 소량 포장비 원이 발생한다고 써있는간 뭡니까 기만하는 것 같아서 기분 나쁩니다 저렇게 쓰면 모를줄 아시나요 기분만 드럽네요,4/19/2020 5:51,1,0
타 앱들과는 다르게 배달 현황을 편하게 볼 수 있어서 너무 좋더라구요 그래서 처음부터 지금까지도 잘 사용하고 타 앱들보다 더 손이 가요 ㅎㅎ 근데 딱 하나 휴대폰 결제로도 이용 가능했으면 좋겠어요 그거 외엔 너무나 만족하고 쿠팡이츠 애용 중입니다,4/19/2020 4:55,5,1
쿠팡짱이에여 짱짱짱,4/18/2020 0:37,5,1
잘 쓰고 있어요 배민보다 빨라서 좋아요,4/17/2020 10:49,5,1
독점은 거부한다차별화된 경쟁이 만족을 만드는것 같네요쿠팡이츠 서비스 너무 만족합니다무료배달빠른배달여러종류의메뉴늘 먼저 찾게됩니다비교해봐도 역시 결론은 쿠팡이츠,4/16/2020 12:10,5,1
분분 써놓고 아무 알림 안내 없이 시간분후 배달받음시간이 다되도록 라이더픽업이 안돼서 고객센터 문의하니 답변줄수있는게 없다함계좌 연결해서 사용중이었는데 주문과 동시에 돈빼가면서 분 걸린다는게 한시간이십분을 초과해 가면서 취소도 못하게함 진짜 배민은 업체한테 갑질 쿠팡이츠는 고객한테 갑질함,4/16/2020 11:57,1,0
배달도 빨리 되고 배달비 무료에 쿠폰까지 써서 정말 저렴하게 먹었어요 진행상황도 알 수 있게 계속 보여주니까 속이 다 시원하고 준비할 수도 있고 정말 혁신적이네요 타배달앱과는 만족도가 비교도 안되게 높습니다 배달비 무료인게 진짜 최고이제 여기서만 시켜먹을것 같아요,4/16/2020 5:23,5,1
왜죠 분명 링크 눌러서 가입했는데,4/15/2020 9:54,3,0
줄곧 이용하였던 다른 배달서비스 보다 빠르고 할인도 되고 배달 과정을 상세히 알려주어 너무 좋아요,4/15/2020 3:30,5,1
국민들이 배민에 배신감느껴 쿠팡이츠로 많이들 갈아타고 있는데 업계위가 되도라도 이런 국민들 배신하지 마시고 지금처럼 쭉 소비자도 사업주도 서로서로 윈윈 할수 있도록 잘 운영바랍니다,4/14/2020 12:28,5,1
배달도 빠르고 친절하고 좋아요,4/14/2020 3:33,5,1
아니 항상 쿠팡이츠 시켜먹으면 혼자서 먹기도 편해서 시켜먹은건데 결제하려고 보니 소량주문 수수료라는게 생겼네요 배달비 최소주문금액없는게 장점이어서 혼자 시키기 좋은 앱이었는데 점점 생기더니 별 이상한 수수료까지 혼자시키지 말란 이야기죠 배달비따로받고 수수료따로받고 우버이츠부터 쿠팡이츠 막 오픈했을때 그리고 지금까지 정말 잘 사용했고 배달비생겨도 그러려니하고 주문했었는데 소량주문 수수료에 배신감커서 앱 지웁니다 혼자먹는것도 서러운데 돈도 더내라니 억울하네요,4/13/2020 5:10,1,0
쿠팡이츠 사용이후다른 배달앱은 이용하지 않아요등록된 업체가 적은것 같지만대부분 깔끔하고 괜찮은 곳으로선별한 것 처럼 느껴져요또한 배달 현황을 실시간으로 확인할 수 있어지루하지도 않고오히려 기다리는 시간이 즐거워요쿠팡이츠 감사해요,4/12/2020 8:37,5,1
쿠페이랑 마찬가지로 기존 등록해놓은 카드로 빠르게 결제되는 시스템인데무슨 주문할까말까 고민하면서 담아놨던거 손 미끄러져서 카트담기 눌려서 넘어가니까 초만에 후루룩 자동결제됨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 순식간에 주문접수돼서 아차하니까 주문취소도 안됨 하 사용자 인식할 겨를도 없이 주소확인 어쩌고할 시간도 없이 원터치로 결제 진행되니까 뭐 원복할 시간도 없고 이따위 결제경험 아주 불쾌함 가 아주 거지같음,4/12/2020 7:08,1,0
이용하기 편하고 보기 편한 레이아웃도 좋습니다,4/11/2020 11:51,5,1
배달원 위치까지 표시되는 배달앱이제 배다른 민족 안녕,4/11/2020 11:44,5,1
빨라요 여기서만 시켜요,4/11/2020 7:56,5,1
배 요 만 사용하다가 우연히 알게된 쿠팡이츠 일단 서비스가 빠릅니다 그리고 친절합니다 그래서 님들은 대성 하셔야 합니다,4/11/2020 4:49,5,1
배달도 빠르고 가까운 곳은 배달비도 없고 너무 만족합니다감사합니다,4/10/2020 9:23,5,1
배달이 빨라서 배민 대신 이걸 썼는데 이번에 알게된것이 여기가 수수료율이 업계 최고 수준이라고 하더군요 시작할때보다 두배가 올랐다고 그래서 좀 늦더라도 사장님들 덜 힘드시게 다시 배민으로 갑니다,4/10/2020 2:48,2,0
천원 이상 무료배송인데 만이천원 이하 주문은 소량주문 원 수수료나감 뭐하는겁니까 그냥 배달비 천원이라고 하던가요 결국 원 이하 배달비 천원이랑 같은 말이잖아요 계산하기 머리아프게만들지 말고 깔끔하게 얼마라고 알려주세요 황당하네요,4/9/2020 13:07,5,1
리뷰 매번 열심히 작성하는데 포인트 주면 참 좋겠네요,4/9/2020 12:54,4,1
재민 요기요보다 배달 진짜 빨라요,4/9/2020 5:22,5,1
다른 앱에 없는 메뉴들이 있는것도 좋고 무엇보다 빨리 와서 너무 좋아요,4/8/2020 6:02,5,1
배달거리도 넉넉하고 배달료도 훨씬 싸요 무료도 많아요,4/8/2020 0:44,5,1
성북구도 넣어주세여 ㅠㅡㅠ,4/7/2020 11:47,3,0
언제되나요 빨리 사용하고싶은데,4/7/2020 6:23,5,1
쿠팡맨도 최고 쿠팡잇츠도 최고 나는 쿠팡이 너무 좋아,4/7/2020 5:54,5,1
주문을 하고 집까지 오는 과정을 다 알 수 있어서너무 속 시원하고 좋아요다른 배달앱보다 빨리 오는 거 같아요,4/7/2020 2:49,5,1
빠르고 좋아요,4/7/2020 2:22,5,1
업체 지정 무료 배송 기준 주문금액 상관없이 만천원 미만이면 천원 무조건 부과는 언제 공지하셨나요 배달비가 있다고 선택 시 알려주셔야죠 결제 단계에서 알게 하는 건 제대로 안 보고 그냥 결제 누르길 바라시는 건가요 어플 삭제 합니다,4/7/2020 2:12,1,0
진짜 빨리옴 짱좋음,4/6/2020 13:36,5,1
짱빨라요주문이들어갔는지 배달이동중인지 알수있어서 좋아요맛도 실패없음별다섯개 부족함개줘야해요,4/6/2020 10:35,5,1
쿠팡 이즈 굿,4/6/2020 8:03,5,1
걸지 취소메뉴가 생기면 좋겟어요  아니면 결제 할때 비번이나 뭘 입력 하게 해주세요 ,4/5/2020 11:07,5,1
피크타임에도 분 이상 걸린적이없던거 같아요 빠르고 친절하고 좋아여,4/5/2020 10:54,5,1
자동차로 배달하는 경우에는지하주차장으로 와서 해매는 경우가 있어서음식이 불어버립니다 ㅜㅜ가까운 거리로 시켜서 불지않게 먹으려고 한건데다 도착해서 해매니  너무 안타까워요,4/5/2020 9:12,5,1
성질 급한 한국인에게 여기 만큼 좋은 배달 앱은 없는듯요  서울만 된다는게 좀 아쉽지만요ㅜㅜ주위 사람들에게 여기 이용하라고 해서다쿠팡이츠앱 깔게 했답니다참 좋아요,4/5/2020 8:43,5,1
우선 어플 메뉴 위치가 한눈에 보이지 않아서 어디에 뭐가 있는지 찾기 힘들어 잘 손이 가지 않았는데 배달이 워낙 빨라서 종종 이용을 하게 됐어요이용을 하면서 느낀 건어디가 맛집인지진솔한 리뷰가 몇 없고 동네 맛집이 어딘지 모르겠는평점을 그냥 입력하는 느낌이라 내용도 사진도 몇 안되는게 아쉽더라고요 그래선지 평균 평점이 대부분 높은 느낌이라 리뷰의 신뢰도가 없어 참고할 수 없었어요평소 주문하던 곳에서 주문했음에도 사진차이가 좀 있어서 원래 주문하던 곳이 아니면 주문 욕구가 막 나지 못한 것도 아쉬워요 혹시나 도움이 될 수 있을까 남겨요,4/5/2020 7:51,3,0
ㅋㅋㅋ 당장뭐먹고싶을땐 무조건 쿠팡잇츠에서 시킴 개빠름,4/5/2020 4:55,5,1
배민이나 요기요랑은 또 다르게 다양한가게가 있어서 좋네요ㅎㅎ,4/5/2020 4:44,5,1
게르만 민족 대응으로 사용하려고 하는데 개인의 선택권을 제약 하는 것이라 문제가 있습니다,4/5/2020 0:01,2,0
쿠팡의 팬으로써 이런걸 몰랐네요 ㅠㅠ 광고가 너무 안되어있었는것 같아요 ㅋㅋ 근데 술 구매가 안되던데 아직 인증시스템화가안데서 그런건가요,4/4/2020 11:13,5,1
배달의민 요기말고 쿠팡이츠 쓰는 이유는 배달료 없어서 아닌가요 근데 소량주문수수료가 생겼네요ㅋㅋㅋㅋ 사전에 공지 해준신 것도 아니고 다시 이용 안할거 같습니다,4/4/2020 8:39,1,0
기본버거 맛나요 어니언링도 바삭해서 온식구 잘먹습니다,4/4/2020 5:52,5,1
앞으로도많은 매장도 부탁드려요,4/4/2020 5:26,5,1
쿠팡도 정말 마니 애용하지만 쿠팡잇츠도 왕팬 모쪼록 돈두 마니 버셔서 계속 운영해주셔요 배달비도 언제까지나 무료로 하지마시고 고객에게 청구하길 최고 쿠팡 쿠팡잇츠,4/4/2020 4:59,5,1
안녕하세용 저는 노원구에 살고 있는데 쿠팡잇츠를 쓰고 싶어도 노원구에서는 못시키네요 얼른 업데이트 되서 쓰고 싶어용 항상 파이팅 하시고 코로나 조심하세여,4/3/2020 16:40,5,1
친구 추천 이벤트 캐시 지급받으려고추천 링크 통해서 들어와서 주문했는데고객센터는 계속 아니라고만 하고본인들은 확인 안되서 제대로 설명 못드린다하고하답답합니다,4/3/2020 7:48,1,0
아이폰 설정알림 으로 들어가면 쿠팡 이츠가 아예 없네요,4/2/2020 15:42,3,0
이전 버젼에서는 원 이하 배달 추가비용이 원이라 정확히 명시되어 있었는데 가장 최근 업데이트 이후 무료배달이라고 정정되었네요 원 이하 주문시 원 추가비용은 결제창에 들어가서야 소액주문 추가비용으로 뜨군요 꼼수가 괘씸해서 점 드립니다,4/2/2020 6:05,4,1
쇼핑도 쿠팡에서만하는데   언제쯤이면 이용할수있을까여  요기요배민 안쓰고 버티고있는데 이건 언능 써보고싶네요 기다릴께요,4/1/2020 19:18,5,1
배달도 빠르고 좋은데 홍보좀 많이해서 여러 음식점으로 넓혀주세요ㅠㅠ다른 어플들보다도 훨씬 괜찮은 시스템 같은데ㅠㅠ,4/1/2020 10:58,5,1
그동안 배민 요기요를 사랑해주셔서 감사했읍니다,3/26/2020 2:54,5,1
서비스는 좋은데 지역이 한정적이라 아쉽네요,3/25/2020 0:45,3,0
다른 어플보다 배달도 훨빠르고 배달비도안받고 실시간위치확인가능해서 짱이에여 업계위가시길,3/23/2020 16:44,5,1
배가 고플 때 간편하게 먹기 위해서 배달을 시키는데배민이나 요기요 같은 경우 시키면 기본 한시간 잡아야되는데 쿠팡이츠는 무슨 분 만에 왠만하면 다오는거 같음개쩜 로켓배송가 성공하는 이유가 잇는거 같음배고플때 빨리 먹고 싶어서 쿠팡이츠만 쓰게 되네요강추입니다 여즘 쿠폰도 많음 ㅎ,3/19/2020 9:38,5,1
왜있습니까 몇달째답을 못받고있어요 장난하세요,3/19/2020 6:40,1,0
노도강 성북은 아직도 안열렸네요 지역차별합니까 가난한 지역이라고 열어주지도 않나요  쿠팡이츠 생긴지가 언젠데 아직도 서울에 안되는 지역이 있나요 ㅋㅋ 차별좀 하지 마세요,3/19/2020 2:19,1,0
배달 어플의 묘미는 리뷰인데 그게 없어서 아쉬워요ㅠㅠ,3/17/2020 15:03,4,1
넘 감사드립니다사용하면서도 한편으로는 죄송한 맘뿐입니다ㅠㅠ몸관리 잘하세요,3/17/2020 5:37,5,1
추천링크로 앱설치하고 주문했더니 적립이 안되어서 상담원 연락해보니 일주일뒤에 링크접속확인되었으나 앱설치할때 분뒤에 링크 이탈로 설치된걸로 나온다고 지급이어렵다고연락옴,3/16/2020 10:32,5,1
제 최애 배달 서비스 어플인데 배달 서비스가 점점 구려지네요ㅎ 지금은 배달에 민족 발톱보다 못한둣,3/16/2020 5:35,1,0
쿠팡은 소비자 편의에 가치를 둬서 연예인에 쿠폰뿌리고 서비스품질 나쁘고배달 분에 돈벌면 홍보 마케팅에 돈부터 쓰는 배민보다 나을 거라 생각됨이용한 친구들 평이 좋길래 앱깝니다,3/15/2020 6:16,5,1
결제도 원터치로 되고 배달 상황도 실시간으로 볼 수 있고 짱 빨라서 너무 좋아요이제 후기도 올릴 수 있어서 너무 좋네여,3/14/2020 2:10,5,1
강남구 사는데 원 안들어와요,3/13/2020 11:36,1,0
역시 쿠팡이네요배달 분 이내에 오는거 실화진짜 배민에 길들여져서 한시간이 기본이라고 기다린 시간이 아깝다시간은 금 전국까지 다 확장해쥬세요,3/12/2020 10:27,5,1
쿠팡이츠 너무 좋아서 쿠팡이츠만 이용하는데요보통 새로 주문하는 가게는 리뷰를 참고하는데 쿠팡이츠는 단순히 별점으로만 평가하다보니 그 부분이 너무 아쉽습니다 ㅠㅠ 리뷰를 글로도 남길수있게 바꿔주실순 없는지요,3/11/2020 13:49,5,1
전체 다 가능할 때 열던가 이딴식으로 지역차별을 두네정확한 가능일자 피드백해주세요,3/11/2020 11:26,1,0
빠르고 정확하고 너무잘쓰고있어요,3/11/2020 2:21,5,1
나 어쩌면 쿠팡을 좋아할지도,3/11/2020 0:51,5,1
다른 명의 카드도 사용할 수 있으면 좋겠어요,3/10/2020 15:21,3,0
아직 서비스가능지역이ㅡ아닌데ㅇ로켓프레시때메우연히 다운받앗눈데 내용삭제해주세요,3/10/2020 12:23,1,0
배민 따른것 비교 불필요보다 좋음 배송 진심 빠름  배민할때는 배달안되는 곳이 대부분이였는데쿠팡이츠는 왠만한 곳  내는 묻지도 따지지도 않고 다해줌 배송위치 추적이 가능래서 좋음실시간 ,3/8/2020 10:17,5,1
중랑지역 가능하게 업데이트 해주세요,3/6/2020 17:44,1,0
배민 요기요는 요즘 기본 배달시간 분이상인데 쿠팡이츠는 무조건 분 안에 와서 음식도 안식고 튀김도 안눅눅해져서 좋습니다배달원 분들도 모두 친절했구 실시간으로 배달현황이 파악이 되어 배고픔을 참을 수 있었습니다또 최소주문금액이 원이하여서 인분 주문할 때 부담없고 배달팁도 원으로 고정되어 참 좋습니다 퀄리티로썬 다른 배달 앱보다 월등한 것 같습니다 번창하시길,3/6/2020 0:25,5,1
매장가기 찝찝해서 쿠팡이츠 첫 주문쿠폰 준다길래 햄버거 시켰는데 매장 직접 오가면서 주차비내고 메뉴나오는거 기다리는 것보다 배달이 더 싸고 빠른 느낌이네요ㅠㅠㅠㅠ이벤트 자주자주 해주세용,3/5/2020 22:36,5,1
자주 애용합니다배달료도 배민보다 저렴하고해서 자주 애용해요왕중왕인거 같아요하루에 세번 주문할때도 있었네여앞으로도 무궁한 발전 부탁드려요,3/5/2020 17:19,5,1
강남에서 분만에 치킨이 배달되는 놀라운 경험궁금하면 직접 시켜보세요신세계를 경험할 거임ㅋㅋㅋㅋ,3/5/2020 14:32,5,1
쿠팡 택배만 빠른줄 알았는데 음식도 빨리오고 너무 좋아요맨날 음식 목빠지게 기다렸었는데 쿠팡이츠쓰니까 너무 빠르게 와서 놀랐습니다 굿입니다,3/5/2020 10:30,5,1
배달 빠르고 굿굿 일인분시킬때는 이츠,3/5/2020 9:59,5,1
동네 음식점 구경하고 음식 주문하고 결재까지 쉽고 간편하게쿠팡은 확실히 인터페이스가 직관적이라 마음에 들어요 이루어져요 이 점은 확실히 배민보다 좋은 것 같아요 그리고 무엇보다 음식이 식지 않고 빨리 온다는 점이 가장 좋아요,3/5/2020 9:48,5,1
치킨집 배달 엄청 느린곳 많은데 쿠팡이츠 통해서 주문하면 어디서 어떻게 오는지 보여서 너무 좋고 배달도 엄청 빠름 밥하는 시간보다 빠르게와요 굿굿배달의민족보다 훨씬 나은듯 대박났으면 좋겠다 쿠팡이츠,3/5/2020 9:44,5,1
배달도 빠르고 맛집도 많고 좋네요 배달은 진짜 빠르네요 ,3/5/2020 9:43,5,1
배고플때 시켜먹었는데 진짜 빨라서 좋아요,3/5/2020 9:39,5,1
타사는 카톡으로 몇분 소요된다고 한번 오고 끝인데 이츠 앱은 언제 업주가 주문 수락했는지 언제 라이더가 음식을 수령했는지 알람이 뜨고 라이더 실시간 위치도 다 보여서 좋아요,3/5/2020 8:57,5,1
매장도 예전보다 배민만큼 많아지고 쿠폰도 자주 이벤트로 뿌려서 좋아요 뭣보다 시간이 젤 빨라요,3/5/2020 8:55,5,1
진짜 너무 빨라욬ㅋㅋㅋㅋㅋㅋㅋ한번 시키면 딴데선 못 시킵니다 온동네 사람들 다 이용해봤으면 좋겠네요 추천 꾸욱,3/5/2020 8:55,5,1
배달이 정말 빠른 것이 가장 큰 장점 맛집도 많고 의외로 멀리서도 배달이 와서 정말 좋아요,3/5/2020 8:46,5,1
